Unnamed: 0	text	screen_name	location	LAT	LON
559	I know for a long time that your claim of be ProLife be BS kill Us to stay in power murderer Texas abbottfailedtexaskid AbbottDeathPanels gopdeathcult	lheras67	Texas, USA	31.9685988	-99.9018131
560	conservative against the Death Penalty ProLife Oklahoma	SoniCubed	SATURN 	36.1583952	-95.9946482
561	I in healthcare amp vaccinate I resent anti vaxer hcw I pray for child orphan by anti vax amp antimask parent refuse to vax amp then not wear a mask in pandemic be ProLife Anti covid vaccine because of politic be different from not be able to be vaccinate	adeleflores12	United States	37.09024	-95.712891
562	no child leave behind ProLife	Dontstopbelief	Michigan, USA	44.3148443	-85.60236429999999
563	I be a woman mother wife business owner teacher and CONSERVATIVE prolife Dems Fems save nothing	EFL_ORLANDO	Orlando, Florida	28.5383832	-81.3789269
564	maybe you can check how many death everyday since you remove all restriction seem like those death be not enough for you brotha ProLife	ArturoVen85	Texas, USA	31.9685988	-99.9018131
565	World young survive premature in the world receive the holy sacrament of baptism this morning Christianity Bible bless ProLife Guinness Christian GodBlessAmerica GodMorningSunday	micropremiedad	Somerset, WI	45.1244108	-92.6735365
567	Lord please protect those that ca speak for themselves every Heartbeat matter ProLife DefundPP savethebabie PrayForTheUnborn donotkillaheartbeat abortionisnothealthcare chooseadoptionnotabortion precious gift Choose Life	CLASShomeschool	Arlington Heights, IL	42.0883603	-87.98062650000001
569	the Wife and I be expect our first baby but thank to the pandemic our fund be low anything help TIA ProLife baby charity ThankYou	UncleIroh613	Denver, CO	39.7392358	-104.990251
570	get ready Cleveland prolife CatholicTwitter LoveWillEndAbortion	CLECatholic	The Land	28.3742928	-81.5525229
571	bubble be make for popping and in our internet age both believer and non Christians be only a Google search away from radical skepticism about Christianity Christianity prolife	icumobile	Global - HQ in Ohio	39.9680085	-83.0124438
572	we need to go in there and bomb the entire country back to the stone age Christianity ProLife	tallboy66	Chicago, Illiinois	41.8781136	-87.6297982
573	Holistic Wellbeing session for teacher by Madhurima WellnessConsultant ProLife	nilambarig1	UAE 	23.424076	53.847818
574	New Children Book little life Matter teach Kids Pro life Values prolife	nonsumdignus	Phoenix, AZ ♥	33.4483771	-112.0740373
575	if you ca afford to eat you should be allow to eat prolife	willk	San Francisco, CA	37.7749295	-122.4194155
576	next Saturday September will be a day full of activity start at the Emmanuel Centre with special program for teen and tot great talk music and much more lifefromconceptionnoexception numberoneissue ProLife	March4LifeUK	London, England	51.5073509	-0.1277583
577	antimask amp most likely antivax leader die today of accord to his pregnant widow his kid soon to be be now fatherless if his wife get it amp die good possibility those little one will be orphan FFS be ProLife GetVaccinatedNow amp wearamask	MsWoofs	Maryland, USA	39.0457549	-76.64127119999999
578	the ProLife party be go to get we all kill if we do vote they out of office	jntaylor1701	USA	37.09024	-95.712891
579	because of self worship anti christian anti vax Evangelicals a Purple Heart Veteran who fight in Afghanistan die of a treatable disease while wait hour for an ICU bed tcot veteran prolife christian Catholic	TerrellDLewis	Loves Park, IL	42.3200189	-89.05816209999999
580	luke he say to they but now if you have a purse take it and also a bag and if you do have a sword sell your cloak and buy one Jesus DonaldTrump AdamJohnson NRA ProLife America	HollywoodFuker	Amsterdam, The Netherlands	52.3675734	4.9041389
582	I just click on my but my eye inadvertently read it in reverse as I click prolife	lilredshopgirl	Washington	47.7510741	-120.7401385
584	ProLife and antimasker and antivax claim to be both for life and against preventive measure make absolutely no ing sense covidisnotover covidiots covidisreal TrumpVirus	VancouverPhil	Vancouver, WA	45.6257379	-122.6760886
585	today reading for Sunday thank God it Sunday tgis DailyMass catholic christian prolife SundayMass sundaymotivation faith HolySpirit Jesus JesusChrist	DailyMass	USA	37.09024	-95.712891
586	for be hungry and you give I something to eat bibleverse scripture jesuschristwouldbedeporte if he crossedtheborder rethuglican w cheapslogan ProLife heartbeat Christians n MoralValues bankrupt like GrabThemByThePUSSY waukeshaschoolboard	Corinto1965Lugo	Florida, USA	27.6648274	-81.5157535
587	DeSantis release day average death only once a week to try to hide his tragic deadly failure Florida be the only state in America that shatter its high death average EVERY week no one who vote Republican be actually ProLife	kellySueMcM	St Petersburg, FL	27.7676008	-82.64029149999999
588	we can never achieve true equality or true woman right as long as we believe the great lie of our generation the lie that tell woman their offspring be not human for the first nine month and that they ca thrive in life if they do abort prolife	frfrankpavone	Titusville, FL	28.6122187	-80.8075537
589	would be great if they would consider who their actual audience be and not the fantasy audience that fit their political agenda but if they go down that road hopefully they will allow an open forum on social justice issue unlikely we know prolife	museums4life	Online	38.9705793	-94.7290867
590	election integrity should be a priority for those who be ProLife just look at the devastating abortion expansion policy after tainted election we can help restore honest election that will save life	operationrescue	Wichita, KS, USA	37.68717609999999	-97.33005299999999
591	it be time to listen to the adult and lock those who refuse the COVID vaccine in mental health ward tcot prolife GOPProDeath DiSantisVariant molochworship EvangelicalsProDeath	TerrellDLewis	Loves Park, IL	42.3200189	-89.05816209999999
592	Bingo they be not ProLife meanwhile even train secret service ca save people from gunshot Brady	WISE_SP	Maryland, USA	39.0457549	-76.64127119999999
593	DYK the so call prolife movement begin in response to the popularization of ThePill in AmericansUnitedforLife form in Catholics form nationalrighttolifecommittee in amp the battle against WomensRights be on histsex	HowSxGotScrewed	Manhattan, NY	40.7830603	-73.9712488
594	TrumpKnew be airborne he call it a hoax JoeDiffie die cmaf Fan Fair be cancel twice JohnRich and honky tonk be closed Trump shutter the WH Pandemic Response Team and dismiss IC report GOP be not ProLife VOTEBLUE MIDTERMS g	truthaddict76	Dumbass, TN	35.5174913	-86.5804473
595	today reading for Sunday thank God it Sunday tgis DailyMass catholic christian CatholicTwitter prolife SundayMass sundaymotivation faith HolySpirit Jesus JesusChrist	DailyMass	USA	37.09024	-95.712891
596	pray for the people of Louisiana Ida look like it go to be a bad one pray hurricane weather disaster protection mercy prolife prolifevalue	mike_rippy	Notre Dame, IN	41.7001908	-86.23793280000001
597	Julius Jones the ok Deathrow Inmate to have a commutation hearing schedule due to Parole Board report recommendation despite this new OK AG schedule his execution in October ifalllivesmatterproveit justiceforjulius prolife blm wtaf	wildwilemama	Oklahoma, USA	35.0077519	-97.092877
598	be you ready prolife unborn UK	March4LifeUK	London, England	51.5073509	-0.1277583
599	with less than one week to go be you ready to join the marchforlifeuk next Saturday September lifefromconceptionnoexception numberoneissue ProLife	March4LifeUK	London, England	51.5073509	-0.1277583
601	yet we hear it from these ProLife supportourtroop Patriots in Texas about how those of we who be believe voter be the problem et al have blood on their hand	tracilowry29	Texas	31.9685988	-99.9018131
602	next Saturday September at join we for everyone be welcome Mass for life pray for the unborn and the fruitfulness of the marchforlifeuk lifefromconceptionnoexception numberoneissue ProLife	March4LifeUK	London, England	51.5073509	-0.1277583
603	family be the key to Happiness ProLife UnderpopulatedPlanet ProtectNuclearFamily this Polish Startup be fight Low Sperm Counts with a New Testicular Cooler	Louisianagirl79	New Iberia, LA	30.0035365	-91.81872849999999
604	LincolnProject ad eviscerate DeSantis over Covid the Independent prolife antivaxxer floridian ignorance darwin	itsahelluvatown	New York, NY USA	40.7127753	-74.0059728
606	he could have take basic precaution by getting vaccinate amp wear a mask his family now have to keep move on without he this be prolife it insanity sympathy to his wife and kid but he should rot in hell for put his family through this NFG	IowaNice1	Aurora, IL 	41.7605849	-88.32007150000001
607	Texas plan to execute JohnRamirez on Wednesday this be not ProLife join I in send a message to the Texas Board of Pardons and Paroles and Greg Abbott to oppose this execution	slbeynon	Homosassa, Florida	28.7813722	-82.6151001
611	seldom necessary be not unnecessary but you want to ban it outright so even the necessary ca happen even though abortion will still happen they just be backstreet abortion where many more woman will die from a botch proceedure ProLife n all dat	smug2bme	スコットランドのシェトランド諸島	59.869131	-1.2871091
612	Clip from now I live Vessel of Honor ProLife	Preach_BA_Voice	Nashville	36.1626638	-86.7816016
613	you ca claim to be pro life and cause of death not just DeSantis COVID ProLife	HapConnors	Virginia, USA	37.4315734	-78.6568942
614	basically we should care less because the Lord will sort em out ProLife	barracks97	SC	33.836081	-81.1637245
615	More of their ProLife hypocracy Wisconsin if you feed your kid it no tell how spoiled they will be give they a BB gun and a fishing pole and make those spoil brat hunt for their own food that will teach they	WindTalkerMN1	United States	37.09024	-95.712891
